metric,seed,task,prediction_file,model,source_family,n_samples,recomputed_test_score,candidate_count,candidate_count_definition,selection_budget,prediction_evidence_note
AUROC,303,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,135,0.6088381555153708,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,135,0.619122965641953,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,135,0.6164104882459314,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,1,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_substrate_carbonmangels/seed_1.csv,trimole_hybrid,submitted_taskwise_system,135,0.6633137432188065,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,2,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_substrate_carbonmangels/seed_2.csv,trimole_hybrid,submitted_taskwise_system,135,0.655628390596745,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,3,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_substrate_carbonmangels/seed_3.csv,trimole_hybrid,submitted_taskwise_system,135,0.6436482820976492,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,4,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_substrate_carbonmangels/seed_4.csv,trimole_hybrid,submitted_taskwise_system,135,0.6547242314647377,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,5,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_substrate_carbonmangels/seed_5.csv,trimole_hybrid,submitted_taskwise_system,135,0.6608273056057866,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,101,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/uniform_average_seed_101.csv,uniform_average,controlled_three_view_pool,135,0.6204792043399637,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/uniform_average_seed_202.csv,uniform_average,controlled_three_view_pool,135,0.6260171790235081,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/uniform_average_seed_303.csv,uniform_average,controlled_three_view_pool,135,0.6055605786618445,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,135,0.5930153707052441,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,135,0.6339285714285714,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,135,0.6177667269439421,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,135,0.6315551537070524,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,135,0.6095162748643761,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,135,0.6140370705244123,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,135,0.6390144665461122,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,135,0.6204792043399637,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,135,0.6260171790235081,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,135,0.6055605786618445,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,135,0.5930153707052441,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,cyp3a4_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,135,0.6339285714285714,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp3a4_veith/seed_101.csv,flaml_automl,matched_budget_automl,2467,0.8581238867593649,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp3a4_veith/seed_202.csv,flaml_automl,matched_budget_automl,2467,0.7950253171935516,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp3a4_veith/seed_303.csv,flaml_automl,matched_budget_automl,2467,0.8406389719730454,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp3a4_veith/seed_404.csv,flaml_automl,matched_budget_automl,2467,0.7843477675744291,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp3a4_veith/seed_505.csv,flaml_automl,matched_budget_automl,2467,0.8582121711194881,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/global_single_seed_101.csv,global_single,controlled_three_view_pool,2467,0.7651565632615046,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/global_single_seed_202.csv,global_single,controlled_three_view_pool,2467,0.765047570298953,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/global_single_seed_303.csv,global_single,controlled_three_view_pool,2467,0.7644907236087137,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/global_single_seed_404.csv,global_single,controlled_three_view_pool,2467,0.761704747192352,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/global_single_seed_505.csv,global_single,controlled_three_view_pool,2467,0.7657026928433229,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,2467,0.830600258243477,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,2467,0.8296994460719505,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,2467,0.8295529007011918,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,2467,0.8257341486177103,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,2467,0.8312059631327006,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,2467,0.7651565632615046,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/per_task_single_seed_202.csv,per_task_single,controlled_three_view_pool,2467,0.765047570298953,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,2467,0.7644907236087137,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,2467,0.761704747192352,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,2467,0.7657026928433229,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,1,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_veith/seed_1.csv,trimole_hybrid,submitted_taskwise_system,2467,0.8796312302904228,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,2,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_veith/seed_2.csv,trimole_hybrid,submitted_taskwise_system,2467,0.8850538843773831,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,3,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_veith/seed_3.csv,trimole_hybrid,submitted_taskwise_system,2467,0.887591243656682,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,4,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_veith/seed_4.csv,trimole_hybrid,submitted_taskwise_system,2467,0.8861705182061635,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,5,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp3a4_veith/seed_5.csv,trimole_hybrid,submitted_taskwise_system,2467,0.8821586964964725,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/uniform_average_seed_101.csv,uniform_average,controlled_three_view_pool,2467,0.8260531809227177,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/uniform_average_seed_202.csv,uniform_average,controlled_three_view_pool,2467,0.8262930562330886,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/uniform_average_seed_303.csv,uniform_average,controlled_three_view_pool,2467,0.8263548685839867,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,2467,0.8232461068654027,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,2467,0.8261659565671633,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,2467,0.8226453344127183,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,2467,0.817225474275133,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,2467,0.8196981189757768,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,2467,0.8221313067441282,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,2467,0.8232887983970012,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,2467,0.8260531809227177,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,2467,0.8262930562330886,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,2467,0.8263548685839867,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,2467,0.8232461068654027,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp3a4_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp3a4_veith/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,2467,0.8261659565671633,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/dili/seed_101.csv,flaml_automl,matched_budget_automl,96,0.8873913043478261,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,202,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/dili/seed_202.csv,flaml_automl,matched_budget_automl,96,0.8643478260869565,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,303,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/dili/seed_303.csv,flaml_automl,matched_budget_automl,96,0.797391304347826,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,404,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/dili/seed_404.csv,flaml_automl,matched_budget_automl,96,0.8139130434782609,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,505,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/dili/seed_505.csv,flaml_automl,matched_budget_automl,96,0.7545652173913042,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,101,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/global_single_seed_101.csv,global_single,controlled_three_view_pool,96,0.8030434782608695,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/global_single_seed_202.csv,global_single,controlled_three_view_pool,96,0.7699999999999999,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/global_single_seed_303.csv,global_single,controlled_three_view_pool,96,0.7804347826086956,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/global_single_seed_404.csv,global_single,controlled_three_view_pool,96,0.7608695652173914,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/global_single_seed_505.csv,global_single,controlled_three_view_pool,96,0.7647826086956522,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,96,0.8393478260869566,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,96,0.878695652173913,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,96,0.8797826086956522,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,96,0.8554347826086957,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,96,0.867391304347826,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,dili,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/dili/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,96,0.8030434782608695,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
