task,metric,model,seed,candidate_count,selection_budget,selected_recipe,selected_automl_config,test_score,prediction_file
cyp3a4_substrate_carbonmangels,AUROC,global_single,505,9,0,,,0.6598101265822784,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/global_single_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,per_task_single,505,9,0,,,0.6804927667269439,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/per_task_single_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_top2_average,505,9,0,,,0.6914556962025317,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_top3_average,505,9,0,,,0.6833182640144665,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,uniform_candidate_average,505,9,0,,,0.6749547920433997,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/uniform_candidate_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_stacking,505,9,0,,,0.6781193490054249,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/validation_stacking_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,common_pool_taskwise_selector,505,9,6,per_task_single,,0.6804927667269439,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/common_pool_taskwise_selector_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,common_pool_automl,505,9,6,,0.0,0.6849005424954793,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_substrate_carbonmangels/common_pool_automl_seed_505.csv
cyp3a4_veith,AUPRC,global_single,101,9,0,,,0.8598534982538227,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/global_single_seed_101.csv
cyp3a4_veith,AUPRC,per_task_single,101,9,0,,,0.8623033394316458,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/per_task_single_seed_101.csv
cyp3a4_veith,AUPRC,validation_top2_average,101,9,0,,,0.869092395256717,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top2_average_seed_101.csv
cyp3a4_veith,AUPRC,validation_top3_average,101,9,0,,,0.8695855942905798,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top3_average_seed_101.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,101,9,0,,,0.850871541877233,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_101.csv
cyp3a4_veith,AUPRC,validation_stacking,101,9,0,,,0.8726149020008769,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_stacking_seed_101.csv
cyp3a4_veith,AUPRC,common_pool_taskwise_selector,101,9,6,validation_top3_average,,0.8695855942905798,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_taskwise_selector_seed_101.csv
cyp3a4_veith,AUPRC,common_pool_automl,101,9,6,,0.0,0.8731858905109234,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_automl_seed_101.csv
cyp3a4_veith,AUPRC,global_single,202,9,0,,,0.8595266231023063,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/global_single_seed_202.csv
cyp3a4_veith,AUPRC,per_task_single,202,9,0,,,0.8610641857097738,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/per_task_single_seed_202.csv
cyp3a4_veith,AUPRC,validation_top2_average,202,9,0,,,0.8675698801123374,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top2_average_seed_202.csv
cyp3a4_veith,AUPRC,validation_top3_average,202,9,0,,,0.867010689581917,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top3_average_seed_202.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,202,9,0,,,0.8573558670813115,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_202.csv
cyp3a4_veith,AUPRC,validation_stacking,202,9,0,,,0.874089216543136,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_stacking_seed_202.csv
cyp3a4_veith,AUPRC,common_pool_taskwise_selector,202,9,6,validation_top3_average,,0.867010689581917,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_taskwise_selector_seed_202.csv
cyp3a4_veith,AUPRC,common_pool_automl,202,9,6,,0.0,0.8746827324619314,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_automl_seed_202.csv
cyp3a4_veith,AUPRC,global_single,303,9,0,,,0.8598546336785096,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/global_single_seed_303.csv
cyp3a4_veith,AUPRC,per_task_single,303,9,0,,,0.8611453895611555,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/per_task_single_seed_303.csv
cyp3a4_veith,AUPRC,validation_top2_average,303,9,0,,,0.8675775272999418,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top2_average_seed_303.csv
cyp3a4_veith,AUPRC,validation_top3_average,303,9,0,,,0.8691339938590051,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top3_average_seed_303.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,303,9,0,,,0.856488469411124,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_303.csv
cyp3a4_veith,AUPRC,validation_stacking,303,9,0,,,0.8738452654401496,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_stacking_seed_303.csv
cyp3a4_veith,AUPRC,common_pool_taskwise_selector,303,9,6,validation_top3_average,,0.8691339938590051,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_taskwise_selector_seed_303.csv
cyp3a4_veith,AUPRC,common_pool_automl,303,9,6,,0.0,0.8742600592676306,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_automl_seed_303.csv
cyp3a4_veith,AUPRC,global_single,404,9,0,,,0.8616071742834146,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/global_single_seed_404.csv
cyp3a4_veith,AUPRC,per_task_single,404,9,0,,,0.8624185599815495,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/per_task_single_seed_404.csv
cyp3a4_veith,AUPRC,validation_top2_average,404,9,0,,,0.870076618434965,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top2_average_seed_404.csv
cyp3a4_veith,AUPRC,validation_top3_average,404,9,0,,,0.8704713076132087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top3_average_seed_404.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,404,9,0,,,0.8567639658575785,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_404.csv
cyp3a4_veith,AUPRC,validation_stacking,404,9,0,,,0.87390102773425,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_stacking_seed_404.csv
cyp3a4_veith,AUPRC,common_pool_taskwise_selector,404,9,6,validation_top3_average,,0.8704713076132087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_taskwise_selector_seed_404.csv
cyp3a4_veith,AUPRC,common_pool_automl,404,9,6,,0.0,0.8744096895232938,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_automl_seed_404.csv
cyp3a4_veith,AUPRC,global_single,505,9,0,,,0.8586498491103747,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/global_single_seed_505.csv
cyp3a4_veith,AUPRC,per_task_single,505,9,0,,,0.8595294883935413,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/per_task_single_seed_505.csv
cyp3a4_veith,AUPRC,validation_top2_average,505,9,0,,,0.8666174967495512,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top2_average_seed_505.csv
cyp3a4_veith,AUPRC,validation_top3_average,505,9,0,,,0.8666787263072352,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_top3_average_seed_505.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,505,9,0,,,0.8591239465915087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_505.csv
cyp3a4_veith,AUPRC,validation_stacking,505,9,0,,,0.8707135276875169,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/validation_stacking_seed_505.csv
cyp3a4_veith,AUPRC,common_pool_taskwise_selector,505,9,6,validation_top3_average,,0.8666787263072352,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_taskwise_selector_seed_505.csv
cyp3a4_veith,AUPRC,common_pool_automl,505,9,6,,0.0,0.8718167856044543,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp3a4_veith/common_pool_automl_seed_505.csv
dili,AUROC,global_single,101,9,0,,,0.9160869565217392,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/global_single_seed_101.csv
dili,AUROC,per_task_single,101,9,0,,,0.8578260869565217,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/per_task_single_seed_101.csv
dili,AUROC,validation_top2_average,101,9,0,,,0.907391304347826,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top2_average_seed_101.csv
dili,AUROC,validation_top3_average,101,9,0,,,0.907391304347826,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top3_average_seed_101.csv
dili,AUROC,uniform_candidate_average,101,9,0,,,0.9069565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/uniform_candidate_average_seed_101.csv
dili,AUROC,validation_stacking,101,9,0,,,0.92,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_stacking_seed_101.csv
dili,AUROC,common_pool_taskwise_selector,101,9,6,uniform_candidate_average,,0.9069565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_taskwise_selector_seed_101.csv
dili,AUROC,common_pool_automl,101,9,6,,0.0,0.9243478260869564,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_automl_seed_101.csv
dili,AUROC,global_single,202,9,0,,,0.8995652173913044,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/global_single_seed_202.csv
dili,AUROC,per_task_single,202,9,0,,,0.8721739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/per_task_single_seed_202.csv
dili,AUROC,validation_top2_average,202,9,0,,,0.9069565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top2_average_seed_202.csv
dili,AUROC,validation_top3_average,202,9,0,,,0.9030434782608696,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top3_average_seed_202.csv
dili,AUROC,uniform_candidate_average,202,9,0,,,0.9056521739130436,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/uniform_candidate_average_seed_202.csv
dili,AUROC,validation_stacking,202,9,0,,,0.8847826086956522,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_stacking_seed_202.csv
dili,AUROC,common_pool_taskwise_selector,202,9,6,uniform_candidate_average,,0.9056521739130436,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_taskwise_selector_seed_202.csv
dili,AUROC,common_pool_automl,202,9,6,,0.0,0.9021739130434784,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_automl_seed_202.csv
dili,AUROC,global_single,303,9,0,,,0.908695652173913,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/global_single_seed_303.csv
dili,AUROC,per_task_single,303,9,0,,,0.8739130434782608,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/per_task_single_seed_303.csv
dili,AUROC,validation_top2_average,303,9,0,,,0.9108695652173914,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top2_average_seed_303.csv
dili,AUROC,validation_top3_average,303,9,0,,,0.908695652173913,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top3_average_seed_303.csv
dili,AUROC,uniform_candidate_average,303,9,0,,,0.8943478260869565,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/uniform_candidate_average_seed_303.csv
dili,AUROC,validation_stacking,303,9,0,,,0.8917391304347826,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_stacking_seed_303.csv
dili,AUROC,common_pool_taskwise_selector,303,9,6,uniform_candidate_average,,0.8943478260869565,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_taskwise_selector_seed_303.csv
dili,AUROC,common_pool_automl,303,9,6,,0.0,0.8991304347826087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_automl_seed_303.csv
dili,AUROC,global_single,404,9,0,,,0.8891304347826087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/global_single_seed_404.csv
dili,AUROC,per_task_single,404,9,0,,,0.8621739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/per_task_single_seed_404.csv
dili,AUROC,validation_top2_average,404,9,0,,,0.8978260869565218,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top2_average_seed_404.csv
dili,AUROC,validation_top3_average,404,9,0,,,0.9013043478260868,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top3_average_seed_404.csv
dili,AUROC,uniform_candidate_average,404,9,0,,,0.8926086956521739,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/uniform_candidate_average_seed_404.csv
dili,AUROC,validation_stacking,404,9,0,,,0.8721739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_stacking_seed_404.csv
dili,AUROC,common_pool_taskwise_selector,404,9,6,uniform_candidate_average,,0.8926086956521739,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_taskwise_selector_seed_404.csv
dili,AUROC,common_pool_automl,404,9,6,,0.0,0.8965217391304348,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_automl_seed_404.csv
dili,AUROC,global_single,505,9,0,,,0.9030434782608696,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/global_single_seed_505.csv
dili,AUROC,per_task_single,505,9,0,,,0.8669565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/per_task_single_seed_505.csv
dili,AUROC,validation_top2_average,505,9,0,,,0.9013043478260868,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top2_average_seed_505.csv
dili,AUROC,validation_top3_average,505,9,0,,,0.9060869565217392,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_top3_average_seed_505.csv
dili,AUROC,uniform_candidate_average,505,9,0,,,0.8791304347826088,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/uniform_candidate_average_seed_505.csv
dili,AUROC,validation_stacking,505,9,0,,,0.8530434782608696,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/validation_stacking_seed_505.csv
dili,AUROC,common_pool_taskwise_selector,505,9,6,uniform_candidate_average,,0.8791304347826088,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_taskwise_selector_seed_505.csv
dili,AUROC,common_pool_automl,505,9,6,,0.0,0.8852173913043478,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/dili/common_pool_automl_seed_505.csv
half_life_obach,Spearman,global_single,101,9,0,,,0.3534190197949221,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/global_single_seed_101.csv
half_life_obach,Spearman,per_task_single,101,9,0,,,0.4196225087944947,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/per_task_single_seed_101.csv
half_life_obach,Spearman,validation_top2_average,101,9,0,,,0.4048052006239754,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top2_average_seed_101.csv
half_life_obach,Spearman,validation_top3_average,101,9,0,,,0.4072108397947725,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top3_average_seed_101.csv
half_life_obach,Spearman,uniform_candidate_average,101,9,0,,,0.2609769915497734,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/uniform_candidate_average_seed_101.csv
half_life_obach,Spearman,validation_stacking,101,9,0,,,-0.0236735173224245,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_stacking_seed_101.csv
half_life_obach,Spearman,common_pool_taskwise_selector,101,9,6,per_task_single,,0.4196225087944947,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_taskwise_selector_seed_101.csv
half_life_obach,Spearman,common_pool_automl,101,9,6,,3.0,0.0916076621460125,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_automl_seed_101.csv
half_life_obach,Spearman,global_single,202,9,0,,,0.4231420768093193,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/global_single_seed_202.csv
half_life_obach,Spearman,per_task_single,202,9,0,,,0.40568570239345,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/per_task_single_seed_202.csv
half_life_obach,Spearman,validation_top2_average,202,9,0,,,0.429025096942207,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top2_average_seed_202.csv
half_life_obach,Spearman,validation_top3_average,202,9,0,,,0.4234501019349645,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top3_average_seed_202.csv
half_life_obach,Spearman,uniform_candidate_average,202,9,0,,,0.2585306142703183,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/uniform_candidate_average_seed_202.csv
half_life_obach,Spearman,validation_stacking,202,9,0,,,0.0960136008033423,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_stacking_seed_202.csv
half_life_obach,Spearman,common_pool_taskwise_selector,202,9,6,per_task_single,,0.40568570239345,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_taskwise_selector_seed_202.csv
half_life_obach,Spearman,common_pool_automl,202,9,6,,3.0,0.0926916009482896,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_automl_seed_202.csv
half_life_obach,Spearman,global_single,303,9,0,,,0.3604898636445246,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/global_single_seed_303.csv
half_life_obach,Spearman,per_task_single,303,9,0,,,0.3467823291723735,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/per_task_single_seed_303.csv
half_life_obach,Spearman,validation_top2_average,303,9,0,,,0.358702030411769,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top2_average_seed_303.csv
half_life_obach,Spearman,validation_top3_average,303,9,0,,,0.399730242470656,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top3_average_seed_303.csv
half_life_obach,Spearman,uniform_candidate_average,303,9,0,,,0.2584915893087318,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/uniform_candidate_average_seed_303.csv
half_life_obach,Spearman,validation_stacking,303,9,0,,,0.0609325993971573,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_stacking_seed_303.csv
half_life_obach,Spearman,common_pool_taskwise_selector,303,9,6,per_task_single,,0.3467823291723735,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_taskwise_selector_seed_303.csv
half_life_obach,Spearman,common_pool_automl,303,9,6,,3.0,0.117843476086228,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_automl_seed_303.csv
half_life_obach,Spearman,global_single,404,9,0,,,0.3844439020877624,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/global_single_seed_404.csv
half_life_obach,Spearman,per_task_single,404,9,0,,,0.4293251017002273,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/per_task_single_seed_404.csv
half_life_obach,Spearman,validation_top2_average,404,9,0,,,0.4097613767889953,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top2_average_seed_404.csv
half_life_obach,Spearman,validation_top3_average,404,9,0,,,0.4244232869145284,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_top3_average_seed_404.csv
half_life_obach,Spearman,uniform_candidate_average,404,9,0,,,0.2457548174709303,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/uniform_candidate_average_seed_404.csv
half_life_obach,Spearman,validation_stacking,404,9,0,,,0.0702400527355431,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/validation_stacking_seed_404.csv
half_life_obach,Spearman,common_pool_taskwise_selector,404,9,6,per_task_single,,0.4293251017002273,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/half_life_obach/common_pool_taskwise_selector_seed_404.csv
