record_type,task,metric,reference_model,comparator_model,reference_seeds,comparator_seeds,n_samples,reference_score,comparator_score,improvement,ci95_lower,ci95_upper,p_value_two_sided,bootstrap_replicates_valid,p_value_bh_fdr,significant_fdr_0_05,descriptor,group,threshold_task_median,positive_n,prevalence,metric_valid,validity_reason,bootstrap_replicates_requested
property_subgroup,half_life_obach,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,67,0.595351682877221,0.2691774262839603,0.3261742565932606,0.1072974857020034,0.5479770712435162,0.0041995800419958,10000.0,0.0072387498092296,True,tpsa,above_median,80.32,,,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.8235591506572295,0.7386248736097067,0.0849342770475227,0.0096056167664234,0.1620756137801592,0.0291970802919708,10000.0,0.0409682436011718,True,molecular_weight,low_or_equal_median,356.6005,43.0,0.6515151515151515,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.8858024691358025,0.6766975308641975,0.209104938271605,0.0555505952380952,0.363402419447311,0.0073992600739926,10000.0,0.0116783502372654,True,molecular_weight,above_median,356.6005,54.0,0.8181818181818182,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.8790243902439023,0.7873170731707316,0.0917073170731707,0.0237190464092141,0.1638034131751789,0.0051994800519948,10000.0,0.0086219226178647,True,clogp,low_or_equal_median,3.492950000000002,41.0,0.6212121212121212,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.7919642857142858,0.4821428571428571,0.3098214285714286,0.125,0.4639463241436924,0.002999700029997,10000.0,0.0052394760523947,True,clogp,above_median,3.492950000000002,56.0,0.8484848484848485,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.8090909090909091,0.6033057851239669,0.2057851239669421,0.0660629618226601,0.3430799220272903,0.0043995600439956,10000.0,0.0074849657891353,True,tpsa,low_or_equal_median,47.330000000000005,55.0,0.8333333333333334,True,valid,10000.0
property_subgroup,herg,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,66,0.8710317460317459,0.7698412698412699,0.101190476190476,0.0179156334986401,0.1915418532085199,0.0135986401359864,10000.0,0.0204761133082094,True,tpsa,above_median,47.330000000000005,42.0,0.6363636363636364,True,valid,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,59,0.9882943143812708,0.9255852842809364,0.0627090301003344,0.0217086834733892,0.1136363636363636,0.0007999200079992,10000.0,0.001518688710839,True,molecular_weight,low_or_equal_median,333.36300000000006,46.0,0.7796610169491526,True,valid,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,58,1.0,0.9691558441558442,0.0308441558441557,0.0,0.0743425269905532,0.087991200879912,10000.0,0.113008307012436,False,molecular_weight,above_median,333.36300000000006,44.0,0.7586206896551724,True,valid,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,59,0.9891304347826088,0.922705314009662,0.0664251207729468,0.0150375939849622,0.1262104309687261,0.0065993400659934,10000.0,0.0105428481542089,True,clogp,low_or_equal_median,1.9247,36.0,0.6101694915254238,True,valid,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,58,,,,,,,,,False,clogp,above_median,1.9247,54.0,0.9310344827586208,False,classification_group_below_minimum_class_count,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,59,1.0,0.9537037037037036,0.0462962962962962,0.0094339622641509,0.088235294117647,0.0108695652173913,9935.0,0.0169513457556935,True,tpsa,low_or_equal_median,75.71000000000001,54.0,0.9152542372881356,True,valid,10000.0
property_subgroup,hia_hou,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,58,0.9886363636363636,0.9406565656565656,0.0479797979797981,0.0042415319055943,0.1057347670250895,0.0283971602839716,10000.0,0.04043508692609,True,tpsa,above_median,75.71000000000001,36.0,0.6206896551724138,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.5042445057183705,0.6533929369001169,0.1491484311817463,0.1207574812236755,0.1776188546802098,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,low_or_equal_median,262.28000000000003,,,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.6987888890151565,0.8772830041555009,0.1784941151403444,0.1437594519578392,0.2137413133691871,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,262.28000000000003,,,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.5130587129218652,0.6725296397022046,0.1594709267803393,0.1296552725912914,0.190060220764777,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,low_or_equal_median,2.611850000000001,,,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.6899746818116618,0.8581463013534132,0.1681716195417514,0.1336501399863879,0.2018734155219688,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,above_median,2.611850000000001,,,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.6296933760249405,0.757746349204377,0.1280529731794365,0.0985459380518923,0.1581962477401725,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,low_or_equal_median,47.63,,,True,valid,10000.0
property_subgroup,ld50_zhu,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,739,0.5733400187085866,0.7729295918512408,0.1995895731426541,0.1661091941274387,0.2330781735407645,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,above_median,47.63,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4701652599117578,0.7152757122630164,0.2451104523512586,0.1942742912378593,0.2970312556231459,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,low_or_equal_median,401.71100000000007,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4699262627388399,0.7854018512339819,0.3154755884951419,0.2632516630277462,0.3672222202083224,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,401.71100000000007,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4689581761576101,0.7527562335672833,0.2837980574096732,0.2285709414400269,0.3399480271530374,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,low_or_equal_median,3.287660000000001,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4711333464929876,0.747921329929715,0.2767879834367274,0.2292299566211429,0.3248475303211694,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,above_median,3.287660000000001,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4829579707742192,0.7164115640095302,0.233453593235311,0.1823115604946831,0.2864819607108969,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,low_or_equal_median,82.885,,,True,valid,10000.0
property_subgroup,lipophilicity_astrazeneca,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,420,0.4571335518763785,0.7842659994874682,0.3271324476110896,0.2767491892056603,0.3787657558149337,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,above_median,82.885,,,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,123,0.9155844155844156,0.8237012987012987,0.0918831168831167,0.0198901330062246,0.1685840564250891,0.0115988401159884,10000.0,0.0178758594728762,True,molecular_weight,low_or_equal_median,368.3980000000002,35.0,0.2845528455284553,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,122,0.9216887980932924,0.7477017364657814,0.1739870616275111,0.0903069811743612,0.263391437921592,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,368.3980000000002,89.0,0.7295081967213115,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,123,0.8314659197012138,0.7226890756302521,0.1087768440709616,0.0027805633622891,0.2188566644707946,0.0457954204579542,10000.0,0.0618474235050721,False,clogp,low_or_equal_median,3.353200000000002,21.0,0.1707317073170731,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,122,0.9008686765457332,0.6870209504343383,0.213847726111395,0.0958330773955772,0.337579567035475,0.0003999600039996,10000.0,0.0007820113511036,True,clogp,above_median,3.353200000000002,103.0,0.8442622950819673,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,124,0.9470355731225296,0.8768115942028986,0.0702239789196311,0.0255599472990777,0.1195282118207617,0.000999900009999,10000.0,0.0018712414472838,True,tpsa,low_or_equal_median,62.24,69.0,0.5564516129032258,True,valid,10000.0
property_subgroup,pgp_broccatelli,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,121,0.9267217630853992,0.8319559228650139,0.0947658402203854,0.038797756807641,0.1556344671804412,0.0005999400059994,10000.0,0.0011557667762635,True,tpsa,above_median,62.24,55.0,0.4545454545454545,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,280,7.521569170567391,11.964914142608643,4.443344972041253,3.2332571028754367,5.6628792011813855,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,low_or_equal_median,424.2840000000001,,,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,279,7.082631919027319,9.858731804851134,2.7760998858238146,2.113244255682805,3.4361318575144906,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,424.2840000000001,,,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,280,9.096390773116145,13.062696450369698,3.966305677253553,2.8179944701172457,5.130677879416369,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,low_or_equal_median,3.6513800000000014,,,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,279,5.502165794605632,8.757014793478033,3.2548489988724016,2.489290400115391,4.042982407125915,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,above_median,3.6513800000000014,,,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,281,7.217645102357022,11.566393737249951,4.34874863489293,3.2240269072553582,5.477126433793288,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,low_or_equal_median,79.9,,,True,valid,10000.0
property_subgroup,ppbr_az,MAE,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,278,7.388256832392694,10.253976594664213,2.8657197622715174,2.038040393283922,3.693988600610628,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,above_median,79.9,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,998,0.640169633917717,0.7705136401087299,0.1303440061910129,0.1035392151162168,0.1586734300784958,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,low_or_equal_median,273.317,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,997,0.8367379021234516,1.0433502263078285,0.2066123241843769,0.1605758434583067,0.2536634296207596,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,273.317,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,998,0.7078396475263856,0.8702003412218404,0.1623606936954548,0.1254088716286023,0.2017574845992336,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,low_or_equal_median,2.423800000000001,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,997,0.7690000148802708,0.9435635385336214,0.1745635236533506,0.1373004276649907,0.2125491158126536,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,above_median,2.423800000000001,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,1002,0.6789996576970332,0.8492283629965346,0.1702287052995014,0.1361596968019417,0.2061403113986307,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,low_or_equal_median,58.2,,,True,valid,10000.0
property_subgroup,solubility_aqsoldb,MAE,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,993,0.7983477603771759,0.965021116550745,0.166673356173569,0.1259249535058743,0.2083002885650616,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,above_median,58.2,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.7062488636897424,0.162451624602574,0.5437972390871684,0.3414930631304088,0.7445687030915007,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,low_or_equal_median,356.4705,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.6644838129522634,0.2820970345139572,0.3823867784383062,0.1890673203426855,0.5742544449573307,0.0001999800019998,10000.0,0.0004030366194149,True,molecular_weight,above_median,356.4705,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.6396048593953348,0.161775444632011,0.4778294147633237,0.2927374818554643,0.6561156156710664,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,low_or_equal_median,1.0012500000000002,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.6263837097419166,0.1971655263196321,0.4292181834222844,0.2045285147244496,0.6522971470580301,0.0001999800019998,10000.0,0.0004030366194149,True,clogp,above_median,1.0012500000000002,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.6879421767179926,0.1291669623476698,0.5587752143703228,0.3301206358158203,0.7800017277799591,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,low_or_equal_median,92.665,,,True,valid,10000.0
property_subgroup,vdss_lombardo,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,113,0.6302904347354007,0.2275526343149497,0.4027378004204509,0.2044933292155611,0.5973732999025774,0.0001999800019998,10000.0,0.0004030366194149,True,tpsa,above_median,92.665,,,True,valid,10000.0
task_paired_bootstrap,ames,AUROC,trimole_hybrid,flaml_automl,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.7689224382697919,0.1032700855705026,0.0845251149812063,0.1226859561533623,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,global_single,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.7562043509761303,0.1159881728641643,0.0958990062268569,0.136997171260517,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,oof_stacking,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.8287023438876815,0.043490179952613,0.0297481596750327,0.057595367773431,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.8156915154007323,0.0565010084395622,0.0399984966232504,0.0732810707379038,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,uniform_average,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.8234985999334234,0.0486939239068711,0.0345541784869703,0.0631393379881328,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,validation_top2_average,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.8311157453641151,0.0410767784761794,0.0269050983063226,0.0554553873471844,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,ames,AUROC,trimole_hybrid,validation_top3_average,1;2;3;4;5,101;202;303;404;505,1457,0.8721925238402946,0.8234985999334234,0.0486939239068711,0.0344279475644856,0.0632431490040893,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,flaml_automl,1,101;202;303;404;505,406,0.9281191369606004,0.8733974358974358,0.0547217010631646,0.027554647249422,0.0855248204764724,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,global_single,1,101;202;303;404;505,406,0.9281191369606004,0.8072428080050031,0.1208763289555973,0.0814406486502245,0.163333245887574,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,oof_stacking,1,101;202;303;404;505,406,0.9281191369606004,0.883462320200125,0.0446568167604753,0.0174919278252613,0.0766676343235324,0.0003999600039996,10000.0,0.0007511443977553,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,per_task_single,1,101;202;303;404;505,406,0.9281191369606004,0.8469160412757973,0.0812030956848031,0.0457784379260318,0.1194009513750273,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,uniform_average,1,101;202;303;404;505,406,0.9281191369606004,0.8833450594121325,0.0447740775484679,0.0170417231346042,0.0758191310092788,0.0005999400059994,10000.0,0.0011131416978784,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,validation_top2_average,1,101;202;303;404;505,406,0.9281191369606004,0.8617886178861789,0.0663305190744215,0.0331741037552206,0.1035021888680424,0.0003999600039996,10000.0,0.0007511443977553,True,,,,,,,,
task_paired_bootstrap,bbb_martins,AUROC,trimole_hybrid,validation_top3_average,1,101;202;303;404;505,406,0.9281191369606004,0.8833450594121325,0.0447740775484679,0.0172779320667219,0.0766203110965447,0.0011998800119988,10000.0,0.0020997900209979,True,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,flaml_automl,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6375124709012304,0.086132357831726,-0.0003329511993204,0.1766192932497166,0.0511948805119488,10000.0,0.067384714520001,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,global_single,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.671100764881942,0.0525440638510144,-0.0525353408350299,0.1571452811893989,0.3165683431656834,10000.0,0.3385522558855225,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,oof_stacking,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6875623545061522,0.0360824742268042,-0.038663885828899,0.1153992332616771,0.365963403659634,10000.0,0.3807997578620516,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6225473894246757,0.1010974393082807,0.0011978625259874,0.2021310868836732,0.045995400459954,10000.0,0.0610628592313182,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,uniform_average,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6873960758230795,0.0362487529098769,-0.0380307632992696,0.11403543080166,0.340965903409659,10000.0,0.3596489666101883,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,validation_top2_average,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6454938476887263,0.0781509810442301,-0.0039063722230912,0.1625853495695153,0.0647935206479352,10000.0,0.0838504384855632,False,,,,,,,,
task_paired_bootstrap,bioavailability_ma,AUROC,trimole_hybrid,validation_top3_average,101;202;303;404;505,101;202;303;404;505,128,0.7236448287329564,0.6873960758230795,0.0362487529098769,-0.035885670796385,0.1155731523378581,0.321967803219678,10000.0,0.3419520116953822,False,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,flaml_automl,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.3704277631293635,0.0881510120386785,0.0534009261291905,0.1231844109795313,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,global_single,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.3339782071168669,0.051701456026182,0.0158940100419801,0.0873139553007859,0.0045995400459954,10000.0,0.0070832916708329,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,oof_stacking,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.3750400067409701,0.0927632556502852,0.0489538025943682,0.1366625787696741,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,per_task_single,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.3339782071168669,0.051701456026182,0.0152411041024864,0.0875943945270941,0.0055994400559944,10000.0,0.0083719783361469,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,uniform_average,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.6101151665235414,0.3278384154328564,0.2516221085824963,0.405345451608964,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,validation_top2_average,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.4342931651491019,0.1520164140584169,0.0967733386826162,0.2071356256674532,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,caco2_wang,MAE,trimole_hybrid,validation_top3_average,101;202;303;404;505,101;202;303;404;505,182,0.2822767510906849,0.6101151665235414,0.3278384154328564,0.2510638052299293,0.4047574210812845,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,flaml_automl,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.1627546365108367,0.1125218567341392,0.043614125318627,0.1824971413624051,0.0007999200079992,10000.0,0.001415950358987,True,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,global_single,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.2494328237039323,0.0258436695410436,-0.0726367652276082,0.1190571260716558,0.6159384061593841,10000.0,0.6199641473761122,False,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,oof_stacking,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.3402642849046622,-0.0649877916596863,-0.1524219314716851,0.0217844801558066,0.141985801419858,10000.0,0.169502429602001,False,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,per_task_single,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.3302528679512532,-0.0549763747062772,-0.1776726721603382,0.0696138894004107,0.391960803919608,10000.0,0.4051138510310043,False,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,uniform_average,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.3910450836839079,-0.1157685904389319,-0.218810083365327,-0.0141310239499851,0.0217978202179782,10000.0,0.0302420208429607,True,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,validation_top2_average,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.3494246389429374,-0.0741481456979614,-0.1719449817813362,0.0214125619506609,0.1311868813118688,10000.0,0.1578342165783421,False,,,,,,,,
task_paired_bootstrap,clearance_hepatocyte_az,Spearman,trimole_hybrid,validation_top3_average,1;2;3;4;5,101;202;303;404;505,243,0.2752764932449759,0.3910450836839079,-0.1157685904389319,-0.2172110635105052,-0.011160657155016,0.0291970802919708,10000.0,0.0390986988257695,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,flaml_automl,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.5820979975256853,0.0622889833056549,0.0134994729490901,0.1171042260364679,0.0111988801119888,10000.0,0.0164250241642502,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,global_single,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.4882190049070579,0.1561679759242822,0.0650954120646926,0.2522784540265882,0.0003999600039996,10000.0,0.0007511443977553,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,oof_stacking,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.5062490715585996,0.1381379092727406,0.060857921137785,0.2176513156415984,0.0007999200079992,10000.0,0.001415950358987,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,per_task_single,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.3076166726578927,0.3367703081734474,0.219913073632832,0.4561537013118491,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,uniform_average,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.4761660101665623,0.1682209706647778,0.0785899596400523,0.2591578493708132,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,validation_top2_average,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.4731817350264876,0.1712052458048525,0.0890869478552459,0.2565018699763576,0.0001999800019998,10000.0,0.0004052226356311,True,,,,,,,,
task_paired_bootstrap,clearance_microsome_az,Spearman,trimole_hybrid,validation_top3_average,5;15;25;35;45,101;202;303;404;505,221,0.6443869808313402,0.4761660101665623,0.1682209706647778,0.0786252412749015,0.2597274058822297,0.0003999600039996,10000.0,0.0007511443977553,True,,,,,,,,
task_paired_bootstrap,cyp2c9_substrate_carbonmangels,AUPRC,trimole_hybrid,flaml_automl,101;202;303;404;505,101;202;303;404;505,135,0.4337916436260892,0.388586303340579,0.0452053402855102,-0.028211559050246,0.1441739106427209,0.2273772622737726,10000.0,0.2519143769076329,False,,,,,,,,
