record_type,task,metric,variant,direction,n_runs,score_mean,score_std,top1_ref,direction_normalized_margin,delta_margin_vs_full,diagnostic_margin_ge_0,selected_candidate,selected_endpoint_config,valid_metric_used_for_selection,valid_score,test_score_source_file,selection_protocol,uses_chemistry_sidecar,uses_ept_or_3d,uses_prediction_level_ensemble,uses_seedbag,missing_reason,task_rank,full_variant,full_rank,n_ranked_variants,normalized_rank_loss,candidate,selection_count,selection_frequency,bootstrap_replicates_valid,selection_entropy_normalized,switch_rate
ablation_rank_loss,half_life_obach,Spearman,no_prediction_level_ensemble,max,5.0,0.4018744224350543,0.0322303826400825,0.576,-0.1741255775649456,-0.0895155775649456,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,Spearman,0.5196882822613267,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/half_life_obach/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,half_life_obach,Spearman,no_seedbag_single_seed,max,1.0,0.4196225087944947,,0.576,-0.1563774912055052,-0.0717674912055053,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,Spearman,0.5243222266540136,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/half_life_obach/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,half_life_obach,Spearman,no_task_adaptive_selection,max,5.0,0.3850970831788019,0.0292139793668846,0.576,-0.190902916821198,-0.106292916821198,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,Spearman,0.4790325048419396,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/half_life_obach/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,herg,AUROC,full_v36_final,max,5.0,0.863358,0.002334,0.88,-0.016642,0.0,False,fixed_chemical_endpoint_5run_v1/paper_main_chemical_prior_xl_v4_all22_32core_summary_rebuilt_from_json.csv,"Canonical backup uses xl fixed chemical endpoint: xl_v4_ept/embed_chem_xl_morgan_family/extratrees/topk=all; formal seeds=101,202,303,404,505.",,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,False,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,herg,AUROC,no_chemistry_sidecar,max,5.0,0.7354344624447717,0.0243344698601934,0.88,-0.1445655375552282,-0.1279235375552282,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,AUROC,0.7916666666666667,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/herg/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,herg,AUROC,no_ept_or_no_3d,max,5.0,0.8139911634756996,0.0093214977310437,0.88,-0.0660088365243004,-0.0493668365243004,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUROC,0.8517857142857143,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/herg/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,4.0,full_v36_final,1.0,6.0,0.6,,,,,,
ablation_rank_loss,herg,AUROC,no_prediction_level_ensemble,max,5.0,0.8164948453608247,0.0092138393635446,0.88,-0.0635051546391752,-0.0468631546391752,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.878968253968254,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/herg/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,herg,AUROC,no_seedbag_single_seed,max,1.0,0.804860088365243,,0.88,-0.0751399116347569,-0.0584979116347569,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.8789682539682541,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/herg/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,herg,AUROC,no_task_adaptive_selection,max,5.0,0.8164948453608247,0.0092138393635446,0.88,-0.0635051546391752,-0.0468631546391752,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.878968253968254,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/herg/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,hia_hou,AUROC,full_v36_final,max,5.0,0.99428,0.001736,0.993,0.00128,0.0,True,hia_hou_true5run_seedvarying_endpoint_audit_v1,rank(0.1*selected_gated_5seed + 0.5*official_sidecar_bagged + 0.4*chem_logreg_trainonly); valid-only saturated-valid tie-break; true seed-varying 5-run final scores,,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,False,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,hia_hou,AUROC,no_chemistry_sidecar,max,5.0,0.9066666666666666,0.0188670898177037,0.993,-0.0863333333333333,-0.0876133333333334,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,AUROC,0.92375,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/hia_hou/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,hia_hou,AUROC,no_ept_or_no_3d,max,5.0,0.9508641975308642,0.0042528430231321,0.993,-0.0421358024691358,-0.0434158024691359,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUROC,0.99625,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/hia_hou/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,hia_hou,AUROC,no_prediction_level_ensemble,max,5.0,0.9508641975308642,0.0042528430231321,0.993,-0.0421358024691358,-0.0434158024691359,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUROC,0.99625,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/hia_hou/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,hia_hou,AUROC,no_seedbag_single_seed,max,1.0,0.9456790123456792,,0.993,-0.0473209876543209,-0.0486009876543209,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUROC,0.9958333333333332,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/hia_hou/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,hia_hou,AUROC,no_task_adaptive_selection,max,5.0,0.9700411522633744,0.005360862245097,0.993,-0.0229588477366254,-0.0242388477366255,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.9908333333333332,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/hia_hou/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,ld50_zhu,MAE,full_v36_final,min,5.0,0.603071,0.003837,0.552,-0.0510709999999999,0.0,False,fixed_chemical_endpoint_5run_v1/paper_main_chemical_prior_xl_v4_all22_32core_summary_rebuilt_from_json.csv,"Canonical backup uses xl fixed chemical endpoint: xl_v4_chemberta_kpgt/chem_xl_full_chemical_prior/xgb/topk=4096; formal seeds=101,202,303,404,505.",,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,False,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,ld50_zhu,MAE,no_chemistry_sidecar,min,5.0,0.704358148056051,0.0,0.552,-0.1523581480560509,-0.1012871480560509,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,MAE,0.6619376488716625,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/ld50_zhu/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,ld50_zhu,MAE,no_ept_or_no_3d,min,5.0,0.6285455688031343,0.0051829316939143,0.552,-0.0765455688031342,-0.0254745688031342,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,MAE,0.5476470731394526,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/ld50_zhu/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,ld50_zhu,MAE,no_prediction_level_ensemble,min,5.0,0.6192784960295092,0.0028953504959784,0.552,-0.0672784960295092,-0.0162074960295092,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,0.5417971992492676,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ld50_zhu/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,ld50_zhu,MAE,no_seedbag_single_seed,min,1.0,0.6218126123432216,,0.552,-0.0698126123432215,-0.0187416123432215,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,0.5385813439821667,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ld50_zhu/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,4.0,full_v36_final,1.0,6.0,0.6,,,,,,
ablation_rank_loss,ld50_zhu,MAE,no_task_adaptive_selection,min,5.0,0.6192784960295092,0.0028953504959784,0.552,-0.0672784960295092,-0.0162074960295092,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,0.5417971992492676,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ld50_zhu/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,full_v36_final,min,5.0,0.472895,0.006499,0.456,-0.0168949999999999,0.0,False,v29_rank_uplift_formula_seedwise,raw(0.2*XL_K + 0.1*tabular FP + 0.3*K metric_auto + 0.4*K SmoothL1 seedbag),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,no_chemistry_sidecar,min,5.0,0.5572363431113107,0.0,0.456,-0.1012363431113106,-0.0843413431113106,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,MAE,0.6069383616220383,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/lipophilicity_astrazeneca/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,3.0,full_v36_final,1.0,6.0,0.4,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,no_ept_or_no_3d,min,5.0,0.5614764313300451,0.0,0.456,-0.105476431330045,-0.088581431330045,False,deep_kpgt_ridge_linear,KPGT embedding + target-standardized Ridge/linear head,MAE,0.6272333172616505,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ridge_linear/lipophilicity_astrazeneca/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",False,False,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,no_prediction_level_ensemble,min,5.0,0.5572363431113107,0.0,0.456,-0.1012363431113106,-0.0843413431113106,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,MAE,0.6069383616220383,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/lipophilicity_astrazeneca/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",False,True,False,False,,3.0,full_v36_final,1.0,6.0,0.4,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,no_seedbag_single_seed,min,1.0,0.5572363431113107,,0.456,-0.1012363431113106,-0.0843413431113106,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,MAE,0.6069383616220383,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/lipophilicity_astrazeneca/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,False,True,False,False,,3.0,full_v36_final,1.0,6.0,0.4,,,,,,
ablation_rank_loss,lipophilicity_astrazeneca,MAE,no_task_adaptive_selection,min,5.0,0.6003640692421202,0.0040253661808435,0.456,-0.1443640692421201,-0.1274690692421201,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,0.6590937401126723,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/lipophilicity_astrazeneca/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,full_v36_final,max,5.0,0.938363,0.003565,0.938,0.000363,0.0,True,pgp_frozen_blend_audit_v1,logit(0.65*layerwise_selected_gated + 0.25*aux_K+E + 0.10*aux_K),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,False,False,True,False,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,no_chemistry_sidecar,max,5.0,0.8001999466808852,0.0353137938024883,0.938,-0.1378000533191147,-0.1381630533191147,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,AUROC,0.8193496371943025,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/pgp_broccatelli/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,no_ept_or_no_3d,max,5.0,0.9309650759797388,0.0022682176461591,0.938,-0.0070349240202611,-0.0073979240202611,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUROC,0.924966406879871,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/pgp_broccatelli/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,no_prediction_level_ensemble,max,5.0,0.929285523860304,0.0023260368390582,0.938,-0.008714476139696,-0.009077476139696,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.9364149422198336,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/pgp_broccatelli/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,no_seedbag_single_seed,max,1.0,0.9273527059450812,,0.938,-0.0106472940549187,-0.0110102940549187,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.9333512496640688,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/pgp_broccatelli/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,pgp_broccatelli,AUROC,no_task_adaptive_selection,max,5.0,0.929285523860304,0.0023260368390582,0.938,-0.008714476139696,-0.009077476139696,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.9364149422198336,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/pgp_broccatelli/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,ppbr_az,MAE,full_v36_final,min,5.0,7.330617,0.098555,7.44,0.1093830000000002,0.0,True,ppbr_kpgt_fp_seedbag_endpoint_v1,0.7*KPGT_seedbag + 0.3*fp_only,,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,False,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,ppbr_az,MAE,no_chemistry_sidecar,min,5.0,9.952255878968826,0.0,7.44,-2.512255878968825,-2.621638878968826,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,MAE,13.43795247493252,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/ppbr_az/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,ppbr_az,MAE,no_ept_or_no_3d,min,5.0,8.861805945872408,0.11970866586955,7.44,-1.421805945872408,-1.531188945872408,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,MAE,12.5232552851195,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/ppbr_az/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,ppbr_az,MAE,no_prediction_level_ensemble,min,5.0,9.195011191161672,0.1124528344322945,7.44,-1.755011191161672,-1.864394191161672,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,11.90576154778593,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ppbr_az/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,4.5,full_v36_final,1.0,6.0,0.7,,,,,,
ablation_rank_loss,ppbr_az,MAE,no_seedbag_single_seed,min,1.0,9.118758898412606,,7.44,-1.678758898412606,-1.788141898412606,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,11.9011795927205,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ppbr_az/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,3.0,full_v36_final,1.0,6.0,0.4,,,,,,
ablation_rank_loss,ppbr_az,MAE,no_task_adaptive_selection,min,5.0,9.195011191161672,0.1124528344322945,7.44,-1.755011191161672,-1.864394191161672,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,11.90576154778593,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/ppbr_az/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,4.5,full_v36_final,1.0,6.0,0.7,,,,,,
ablation_rank_loss,solubility_aqsoldb,MAE,full_v36_final,min,5.0,0.738443,0.000456,0.741,0.002557,0.0,True,solubility_clean_selector_v2_valid_selected_fp_xgb_metric_xl,0.3*FP-XGB + 0.3*metric_auto(K+E) + 0.4*XL_v4,,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,False,False,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,solubility_aqsoldb,MAE,no_chemistry_sidecar,min,5.0,0.9294352167590724,0.0,0.741,-0.1884352167590723,-0.1909922167590724,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,MAE,1.28611785144462,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/solubility_aqsoldb/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,solubility_aqsoldb,MAE,no_ept_or_no_3d,min,5.0,0.8666045093254535,0.0033285437734012,0.741,-0.1256045093254535,-0.1281615093254535,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,MAE,1.151823208967117,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/solubility_aqsoldb/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,solubility_aqsoldb,MAE,no_prediction_level_ensemble,min,5.0,0.8382019154940069,0.0030341993428967,0.741,-0.0972019154940069,-0.0997589154940069,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,1.084091611739284,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/solubility_aqsoldb/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,solubility_aqsoldb,MAE,no_seedbag_single_seed,min,1.0,0.8359848801021843,,0.741,-0.0949848801021843,-0.0975418801021843,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,1.086698693561003,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/solubility_aqsoldb/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
